"","Grid_lat","Grid_long","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"793",20.25,115.25,410.43,401.06,411.07,415.88,411.67,410.79,416.63,422.75,407.83,409.75,417.83,406.4,402.88,417.32,413.99
"794",20.25,115.75,409.61,406.27,410.19,414.49,411,409.02,416.56,422.24,411,409.85,420.54,408.24,400.48,421.24,415.14
"795",20.25,116.25,404.61,410.99,411.53,415.18,409.82,407.23,419.84,420.53,411.11,408.18,426.15,412.77,404.46,422.09,414.37
"796",20.25,116.75,403.41,409.53,414.13,414.63,409.06,404.12,421.22,418.86,411.99,407.72,422.95,415.45,407.48,421.29,413.04
"797",20.25,117.25,400,406.91,413.82,418.18,411.05,409.75,418.78,419.64,413.53,408.83,420.53,417.25,409.1,421.89,413.98
"798",20.25,117.75,393.54,408.39,413.21,415.67,410.23,409.59,419.64,420.63,413.06,410.79,421.15,418,409.16,422.31,416.19
"799",20.25,118.25,390.59,408.68,414.51,412.8,409.33,408.07,417.45,421.51,413.06,408.6,416.14,418.93,408.87,421.51,418.23
"800",20.25,118.75,404.06,407.09,414.82,414.19,408.14,408.07,418.4,422.4,416.81,408.23,419.24,419.12,405.99,423.45,415.77
"801",20.25,119.25,406.76,408.33,414.09,413.12,407.36,406.09,418.07,421.94,416.46,408.03,415.71,416.72,407.28,422.94,414.83
"802",20.25,119.75,405.16,411.21,415.57,411.83,409.17,409.82,418.1,422.49,412.96,405.89,418.44,413.86,411.91,422.72,417.28
"803",20.25,120.25,403.54,410.78,416.7,412.13,408.36,411.45,418.92,423.11,414.86,409.64,422.54,417.22,412.31,423.61,417.88
"804",20.25,120.75,406.48,411.77,416.98,411.33,409.3,410.88,419.45,422.35,417.83,413.08,424.07,418.12,416.27,423.66,418.82
"805",20.25,121.25,412.65,412.61,419.45,410.43,410.86,412.21,414.99,423.39,418.15,413.96,424.34,414.72,412.48,424.44,418.84
"806",20.25,121.75,407.5,414.13,418.78,409.53,411.17,413.99,415.16,422.54,417.88,412.62,421.73,410.6,413.79,424.78,418.32
"807",20.75,109.25,438.93,437.06,438.41,446.61,457.1,447.09,444.21,445.96,437.52,436.21,415.23,439.87,450.16,451.93,436.29
"808",20.75,109.75,465.75,455.86,461.22,439.77,467.83,442.85,441.24,468.73,461.54,446.8,422.09,464.22,458.88,459.84,462.14
"809",20.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",20.75,110.75,430.58,406.2,415.6,424.54,400.16,419.59,410.39,417.01,407.87,408.9,415.12,412.25,420.53,418.45,419.5
"811",20.75,111.25,418.3,393.03,411.82,402.81,394.8,409.68,410.64,414.16,407.93,410.6,405.03,415.44,410.94,411.66,414.44
"812",20.75,111.75,420.86,393.03,411.49,424.85,403.83,407.91,425.25,417.41,410.8,416.17,414.18,409.74,410.02,414.91,416.67
"813",20.75,112.25,421.91,394.81,409.44,425.75,411.49,405.63,419.69,418.98,409.23,414.04,418.95,407.72,405.77,417.65,417.23
"814",20.75,112.75,412.76,395.56,410.41,419.87,408.52,403.85,417.88,419.77,409.65,411.25,415.48,408.81,408.78,418.85,419.4
"815",20.75,113.25,413.98,404.93,411.72,417.35,411.96,404.64,414.64,421.9,410.89,411.53,417.55,412.54,407.7,422.23,417.57
"816",20.75,113.75,414.94,406.59,413.61,414.74,414.81,406.36,416.49,422.37,409.92,409.56,420.77,411.52,402.74,419.45,417.06
"817",20.75,114.25,413.65,403.07,415.32,415.77,408.84,406.47,415.37,421.7,410.67,411.01,418.34,409.01,402.07,420.5,417.04
"818",20.75,114.75,410.32,396.44,414.38,415.6,407.29,403.25,415.35,421.81,404.9,410.62,415.69,405.15,402.69,418.33,414.8
"819",20.75,115.25,415.92,391.71,414.11,415.74,409.89,406.67,416.13,420.97,408.13,410.63,415.73,404.3,399.53,419.15,415.75
"820",20.75,115.75,414.85,398.08,412.18,416.61,411.93,409.02,411.67,419.04,409.61,406.53,417.58,406.43,399.63,421.35,416.47
"821",20.75,116.25,405.16,402.27,410.45,414.99,409.58,406.36,416.78,417.95,409.27,404.72,418.27,409.48,397.27,421.81,413.75
"822",20.75,116.75,404.51,402.44,409.83,415.12,407.69,402.24,416.7,416.34,407.7,404.28,418.39,410.67,403.94,419.8,404.42
"823",20.75,117.25,401.52,404.69,412.64,418.65,408.94,403.57,418.45,418.63,408.73,406.85,415.84,414.2,406.97,420.27,407.44
"824",20.75,117.75,400.55,406.3,413.11,415.43,409.77,407.36,419.26,419.41,412.41,407.9,419.24,415.79,406.61,422.93,414.17
"825",20.75,118.25,408.89,405.89,412.87,413.18,411.13,406.31,416.16,420.71,416.22,409.04,420.6,419.08,405.3,423,415.52
"826",20.75,118.75,408.82,406.31,411.34,416.94,410.03,407.28,416.94,422.63,417.37,410.14,417.23,418.18,407.73,423.24,415.79
"827",20.75,119.25,410.44,409.13,412.08,409.9,410.26,409.24,416.38,423.2,418.29,408.96,414.48,414.23,409.56,421.93,416.03
"828",20.75,119.75,407.92,409.87,413.28,409.36,410.11,408.16,417.88,422.88,416.8,407.13,419.34,412.27,409.87,423.09,416.11
"829",20.75,120.25,404.65,413.66,415.71,408.84,411,408.43,418.63,423.68,414.13,406.74,421.36,414.1,409.56,423.75,416.48
"830",20.75,120.75,405.7,414.39,417.45,412.6,411.72,413.83,417.3,422.81,413.38,409.61,424,415.67,410.13,423,418.56
"831",20.75,121.25,409.38,411.02,418.31,409.78,411.92,413.42,416.19,422.97,412.75,414.45,423.95,412.51,413.49,424.65,418.16
"832",20.75,121.75,406.99,408.75,413.42,407.48,408.05,409.46,413.15,419.45,407.75,410.18,419.63,405,407.97,424.66,414.98
"833",21.25,109.25,434.85,423.62,420.91,439.73,450.09,441.21,450.68,451.26,404.98,418.32,433.5,431.91,431.61,444.07,420.53
"834",21.25,109.75,455.12,446.81,430.86,451.96,462.4,469.78,456.43,458.35,437.07,438.25,457.68,448.85,442.99,447.77,448.29
"835",21.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",21.25,110.75,418.22,408.03,397.37,411.62,400.42,413.15,395.06,421.07,406.7,407.14,400.35,408.91,406.29,402.19,411.58
"837",21.25,111.25,430.19,382.01,404.41,393.31,396.06,405.52,386.83,411.01,399.67,397.95,412.69,419.51,403.77,398.98,413.07
"838",21.25,111.75,411.37,382.22,413.57,404.95,398.82,406.85,410.74,410.07,400.03,399.95,414.84,414.28,397.12,405.43,420.2
"839",21.25,112.25,406.48,385.55,409.05,421.37,399.9,402.68,421.43,415.52,399.88,407.53,413.04,411.47,399.34,413.1,421.13
"840",21.25,112.75,415.96,393.3,414.79,430.99,400.39,396.81,423.57,414.81,404.33,407.99,415.13,408.4,404.69,417.43,423.08
"841",21.25,113.25,412.99,401.78,410.89,425.88,406.46,399.53,425.46,415.84,409.58,406.66,416.46,410.86,413.9,425.12,421.72
"842",21.25,113.75,417.56,403.14,415.64,421.17,415.52,402.4,425.86,421.68,406.43,410.56,419.35,411.68,410.65,424.02,416.87
"843",21.25,114.25,418.7,403.82,418.64,417.69,416.06,402.42,420.89,422.72,413.46,409.91,421.66,408.82,408.34,419.17,419.8
"844",21.25,114.75,416.87,398.05,419.73,419.23,415.65,401.69,416.88,422.64,404.93,408.63,420.67,408.23,407.49,421.58,419.23
"845",21.25,115.25,420.51,394.48,414.87,415.81,413.76,400.67,416.37,422.46,403.03,412.51,421.84,410.48,405.85,421.8,413.99
"846",21.25,115.75,414.27,397.12,414.15,417.19,412.24,403.53,412.73,415.08,407.96,410.16,413.42,405.48,398.69,418.88,415.12
"847",21.25,116.25,412.14,393.92,411.66,414.52,410.76,403.88,414.16,416.9,406.06,404.25,412.77,405.28,400.43,420.31,411.56
"848",21.25,116.75,408.62,396.61,410.83,415.61,408.42,406.1,416.11,418.48,408.85,402.33,415.76,409.73,406.08,419.05,406.84
"849",21.25,117.25,407.69,401.24,411.46,415.24,409.53,405.28,413.1,419.02,407.49,404.03,412.68,409.6,408.45,417.55,406.36
"850",21.25,117.75,403.94,406.69,411.92,414.12,409.29,409.81,415.64,418.57,411.97,405.54,416.03,411.99,404.79,421.52,412.95
"851",21.25,118.25,408.72,409.73,413.06,416.12,411.92,408.14,415.6,424.07,414.09,407.79,421.82,414.49,407.32,423.62,414.99
"852",21.25,118.75,405.82,407.09,412.99,417.25,411.69,407.57,417.71,420.76,417.44,409.39,423.99,416.44,408.12,423.42,413.87
"853",21.25,119.25,402.64,406.81,413.39,413.75,409.28,406.6,417.64,421.5,418.22,409.34,414.29,416.35,409.85,423.53,412.53
"854",21.25,119.75,407.37,410.72,415.48,408.61,409.1,408.75,419.94,421.15,414.94,407.59,420.88,414.22,409.09,424.87,417.73
"855",21.25,120.25,404.76,412.4,416.15,408.84,409.43,408.17,419.85,422.57,411.01,405.62,421.42,412.16,407.34,422.22,417.9
"856",21.25,120.75,406.99,413.02,414.25,413.22,409.75,407.19,417.29,422.06,413.43,409.51,423.02,411.43,409.4,423.29,417.35
"857",21.25,121.25,410.53,411.54,413.47,409.39,411.04,410.77,415.16,420.93,415.29,414.44,422.7,411.03,410.21,424.75,417.18
"858",21.25,121.75,408.71,412.55,411.85,406.3,408.96,408.55,412.81,419.89,409.4,409.23,420.52,405.77,407.73,426.25,415.72
"859",21.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",21.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",21.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",21.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",21.75,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",21.75,111.75,424.91,393.61,418.08,394.87,399,400.06,395.02,404.8,396.75,371.87,396.83,387.75,381.18,386.86,423.72
"865",21.75,112.25,419.44,408.81,413.02,410.9,402.2,417.62,409.48,401.09,413.6,408.3,404.55,399.06,416.71,419.3,417.4
"866",21.75,112.75,401.6,400.44,426.7,417.26,405.58,404.65,422.31,406.89,391.61,418.91,414.85,406.28,407.02,414.76,409.64
"867",21.75,113.25,416.75,388.8,434,408.46,411.86,398.79,411.54,417.01,407.49,412.33,401.96,407.87,412.72,426.7,417.72
"868",21.75,113.75,414.65,401.4,411.41,401.8,404.69,389.49,411.82,405.43,398.04,404.1,388.23,392.59,402.72,409.04,409.09
"869",21.75,114.25,415.94,396.16,397.08,400,413.93,394.85,418.57,411.67,398.53,397.17,401.98,398.67,411.92,405.28,406.36
"870",21.75,114.75,418.7,399.3,408.97,426.62,419.22,396.99,427.66,417.22,397.01,410.42,423.02,406.36,413.38,410.95,409.7
"871",21.75,115.25,423.59,399.66,413.06,416.47,418.53,398.8,420.96,424.03,398.41,415.99,424.22,407.72,407.75,417.8,409.53
"872",21.75,115.75,418.18,400.22,417.07,420.64,415.16,407.01,415.31,415.95,395.66,417.27,423.41,408.54,410.9,420.94,411.66
"873",21.75,116.25,414.75,401.47,418.14,417.48,408.45,408.74,407.87,407.64,394.37,409.3,413.58,406.56,403.88,415.87,412.32
"874",21.75,116.75,416.71,398.56,415.23,413.7,408.84,407.5,415.09,416.68,402.29,404.93,409.84,405.93,409.22,417.67,413.09
"875",21.75,117.25,411.53,399.96,410.93,414.95,413.33,409.92,415.45,417.71,405.86,402.88,412.32,405.71,406.53,417.07,408.26
"876",21.75,117.75,415.02,401.55,412.91,414.54,411.43,408.18,416.14,417.58,411,404.37,407.21,408.57,406.85,417.04,413.67
"877",21.75,118.25,413.09,409.89,414.08,415.25,411.76,408.54,413.85,419.36,416.19,405.39,412.01,412.07,407.22,420.01,413.76
"878",21.75,118.75,407.35,410.03,414.43,414.99,411.8,405.94,416.02,421.64,417.08,406.6,417.62,413.53,409.04,422.84,414.8
"879",21.75,119.25,407.66,409.55,414.24,411.8,408.67,407.82,416.63,420.85,414.75,410.18,418.2,414.88,411.15,423.95,415.93
"880",21.75,119.75,411.35,409.59,415.55,410.64,407.31,407.9,419.5,420.72,412.94,411.88,420.24,414.44,410.78,424.14,419.56
"881",21.75,120.25,412.95,409.54,415.18,410.48,409.28,407.23,420.43,421.36,414.52,411.57,418.2,412.07,410.42,425.45,418.31
"882",21.75,120.75,412.02,413.87,413.62,415.23,411.43,405.42,422.59,422.87,415.31,411.58,420.38,410.28,411.48,424.8,422.5
"883",21.75,121.25,411.32,412.34,412.03,410.67,413.18,409.58,418.66,422.28,414.62,410.96,421.69,409.84,409.72,425.11,416.52
"884",21.75,121.75,414.18,411.71,412.6,410.73,407.58,408.57,416.36,420.5,412.19,409.33,420.86,408.51,408.39,425.36,415.53
"885",22.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",22.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",22.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",22.25,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",22.25,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",22.25,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",22.25,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",22.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",22.25,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",22.25,113.75,450.42,416.84,437.51,420.78,419.71,406.2,424.96,416.55,426.19,419.73,423.94,427.78,439.2,410.74,420.29
"895",22.25,114.25,393.43,382.21,382.25,383.53,373.59,384.96,387.45,374.09,366.19,371.41,361.4,357.23,381.64,376.68,370.56
"896",22.25,114.75,394.56,382.4,388.9,392.56,400.27,378.55,402.89,392.89,375.1,377.67,385.29,371.18,388.37,385.48,368.36
"897",22.25,115.25,404.28,390.17,408.51,404.52,419.56,386.21,408.18,403.49,380.24,390.77,410.14,392.54,409.95,392.82,382.42
"898",22.25,115.75,410.54,405.59,401.37,410.77,420.36,391.53,411.75,407.84,384.69,396.87,416.95,401.24,400.21,394.5,394.34
"899",22.25,116.25,414.08,404.55,405.92,409.77,420.05,388.44,414,403.29,385.31,400.19,416.24,405.55,398.59,403.3,394.24
"900",22.25,116.75,408.2,408.18,406.1,410.92,416.17,396.57,414.73,412.16,391.29,398.96,410.95,408.73,395.29,416.37,399.52
"901",22.25,117.25,408.12,398.61,401.62,407.25,413.53,410.68,416.28,411.25,396.94,397.32,415.33,403.24,397.1,414.01,410.83
"902",22.25,117.75,407.02,400.48,409.48,409.32,413.26,409.29,416.81,418.01,407.62,403.89,415.4,405.79,400.97,415.14,408.62
"903",22.25,118.25,406.54,401.09,412.93,414.14,412.08,405.68,417.54,418.57,411.94,405.39,410.69,408.37,404.22,416.3,415.68
"904",22.25,118.75,411.09,404.89,416.11,416.58,411.53,407.61,414.65,419.97,413.38,406.49,416.52,410.15,408.49,416.06,415.57
"905",22.25,119.25,412.14,406.51,417.23,414.02,407.69,405.86,416.27,420.08,412.95,408.05,420.7,411.05,408.94,421.94,416.14
"906",22.25,119.75,412.51,411.76,419.71,414.29,408.86,404.75,419.55,419.91,416.53,414.17,419.98,413.93,411.47,424.28,417.1
"907",22.25,120.25,417.33,410.13,422.86,414.4,411.85,407.05,421.44,423.66,413.45,419.11,422.06,416.44,414.85,427.65,420.3
"908",22.25,120.75,414.28,408.4,418.38,418.91,420.61,415.74,421.29,428.71,400.51,429.95,425.33,420.17,420.6,433.17,427.86
"909",22.25,121.25,412.86,410.11,411.32,413.65,414.7,410.94,425.4,422.98,417.24,412.81,424.21,414.27,407.83,424.36,416.43
"910",22.25,121.75,414,414.66,412.56,409.16,408.68,407.85,418.2,420.44,412.8,407.78,421.67,407.31,406.66,423.74,411.75
"911",22.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",22.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",22.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",22.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",22.75,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",22.75,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",22.75,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",22.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",22.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",22.75,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",22.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",22.75,114.75,398.69,382.24,418.31,415.35,435.15,379.57,400.97,395.68,367.15,389.48,391.18,396.68,382.5,393.95,372.42
"923",22.75,115.25,408.92,397.48,412.56,423.72,413.72,389.22,408.97,406.53,405.97,399.95,402.87,387.18,383.63,402.83,388.93
"924",22.75,115.75,401.72,413.96,406.36,428.14,427.41,395.53,412.81,414.44,399.17,400.05,409.96,392.9,384.88,404.03,382.35
"925",22.75,116.25,393.76,404.4,400.45,421.67,423.84,386.45,409.07,409.43,394.69,396.3,412.37,400.03,395.96,400.48,384.12
"926",22.75,116.75,386.85,398.27,397.4,409.37,416.73,381.05,409.86,405.22,384.13,389.91,407.93,402.74,396.87,401.2,383.42
"927",22.75,117.25,391.24,395.47,392.07,403.12,411.46,390.05,409.57,408.23,384.65,390.51,406.43,402.81,397.08,392.56,394.31
"928",22.75,117.75,385.31,391.37,401.36,399.88,408.73,390.81,401.89,405.74,382.31,390.36,403.48,392.66,397.43,386.4,398.07
"929",22.75,118.25,381.66,384.28,403.1,388.97,405.17,377.02,388.75,386.3,382.18,380.63,391.77,382.78,391.31,395.78,389.17
"930",22.75,118.75,388.2,383.02,397.83,379.53,392.28,378.14,387.25,384.71,378.2,376.09,382.95,379.84,383.4,382.91,388.56
"931",22.75,119.25,398.25,396.52,407.09,402.46,397.92,391.42,403.39,406.42,383.8,398.31,405.32,399.65,392.98,402.58,405.51
"932",22.75,119.75,412.04,411.9,420.47,420.28,408.51,402.27,418.54,421.88,411.3,412.23,420.7,412.16,405.58,422.45,419.73
"933",22.75,120.25,419.13,412.67,425.89,411.22,413.41,401.28,418.45,423.01,412.08,412.17,420.19,413.85,419.12,426.58,423.29
"934",22.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",22.75,121.25,414.09,412.05,413.3,413.99,416.81,410.18,428.15,423.84,417.72,415.18,423.66,414.16,412.17,424.42,418.92
"936",22.75,121.75,411.5,414.29,413.07,409.55,411.09,407.11,418.75,420.96,412.59,406.3,419.6,408.62,410.57,421.13,414
"937",23.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",23.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",23.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",23.25,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",23.25,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",23.25,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",23.25,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",23.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",23.25,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",23.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",23.25,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",23.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",23.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",23.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",23.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",23.25,116.75,410.53,416.53,402.26,427.29,420.41,402.28,418.09,413.96,410.08,389.5,402.4,396.33,401.47,398.74,380.04
"953",23.25,117.25,395.68,396.31,397.08,410.09,414.03,387.25,405.12,398.63,381.26,384.97,388.03,388.13,393.23,385.53,373.69
"954",23.25,117.75,372.34,379.11,386.45,381.59,402.26,372.35,390.11,380.32,364.88,371.02,364.45,374.44,380,383.9,374.26
"955",23.25,118.25,382.82,382.85,398.56,394.86,403.8,382.97,392.02,385.89,376.22,384.29,389.49,382.76,389.02,395.2,389.18
"956",23.25,118.75,397.21,391.51,405.07,389.99,404.69,389.79,397.12,393.59,386.53,388.51,400.09,384.12,398.75,396.13,398.48
"957",23.25,119.25,367.8,373.53,382.41,371.43,375.48,378.17,378.58,376.99,364.98,372.89,370.34,366.65,377.79,375.51,378.06
"958",23.25,119.75,408.49,407.18,414.21,413.93,402.63,400.92,410.4,415.95,401.4,407.28,412.15,408.23,401.49,412.78,414.72
"959",23.25,120.25,419.88,409.85,426.01,415.14,422.91,403.36,431.12,427.28,421.75,404.04,423.65,419.89,431.03,422.59,435.2
"960",23.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",23.25,121.25,409.18,420.24,418.07,422.02,423.66,414.35,425.97,423.58,415.64,403.04,429.32,418.88,412.4,420.96,426.75
"962",23.25,121.75,410.73,414.46,415.58,415.91,414.71,408.27,423.13,419.88,414.4,408.64,422.06,410.47,414.55,420.87,419.02
"963",23.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",23.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",23.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",23.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",23.75,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",23.75,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",23.75,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",23.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",23.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",23.75,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",23.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",23.75,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",23.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",23.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",23.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",23.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",23.75,117.25,421.8,413.98,434.33,432.65,436.21,422.4,418.48,427.07,409.42,411.37,399.69,413.18,423.11,403.81,369.58
"980",23.75,117.75,383.82,411.05,406.95,410.54,416.7,382.94,395.21,392.75,388.35,399.77,380,382.95,408.79,385.06,370.56
"981",23.75,118.25,381.89,388.41,390.17,397.83,404.19,371.96,386.58,381.37,367.88,390.18,378.34,378.07,387.57,378.16,375.19
"982",23.75,118.75,393.48,397.26,394.67,396.66,404.45,387.75,400.55,395.66,377.78,400.79,395.63,387.02,393.53,390.74,397.43
"983",23.75,119.25,385.51,391.21,396.38,386.11,393.5,385.23,403.68,396.14,373.79,385.33,389.94,385.17,394.34,394.61,397.62
"984",23.75,119.75,404.36,403.22,407.96,400.39,401.74,398.28,410.14,409.71,392.23,401.33,400.76,401.11,396.44,408.46,412.27
"985",23.75,120.25,423.04,418.6,427.14,422,419.76,432.13,439.27,430.15,420.05,422.9,419.94,422.87,428.21,427.42,435.78
"986",23.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",23.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",23.75,121.75,408.44,419.07,419.11,421.98,417.2,409.49,423.85,422.87,417.38,408.57,422.48,409.75,416.67,419.2,420.61
"989",24.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",24.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",24.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",24.25,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",24.25,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",24.25,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",24.25,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",24.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",24.25,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",24.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",24.25,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",24.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",24.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",24.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",24.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",24.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",24.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
